Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,178585600,3.92%,3283776,2.85%,3488,0.05%,1x3x320x320,1x32x160x160
/model.0/act/Sigmoid,Sigmoid,52428800,1.15%,3276800,2.84%,0,0.00%,1x32x160x160,1x32x160x160
/model.0/act/Mul,Mul,1638400,0.04%,3276800,2.84%,0,0.00%,1x32x160x160,1x32x160x160
/model.1/conv/Conv,Conv,236748800,5.20%,1675392,1.45%,18496,0.26%,1x32x160x160,1x64x80x80
/model.1/act/Sigmoid,Sigmoid,26214400,0.58%,1638400,1.42%,0,0.00%,1x64x80x80,1x64x80x80
/model.1/act/Mul,Mul,819200,0.02%,1638400,1.42%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/cv1/conv/Conv,Conv,26624000,0.58%,823360,0.71%,2080,0.03%,1x64x80x80,1x32x80x80
/model.2/cv2/conv/Conv,Conv,26624000,0.58%,823360,0.71%,2080,0.03%,1x64x80x80,1x32x80x80
/model.2/cv1/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/cv2/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/cv1/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/cv2/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv1/conv/Conv,Conv,13516800,0.30%,821312,0.71%,1056,0.01%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv1/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv1/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv2/conv/Conv,Conv,118374400,2.60%,837696,0.73%,9248,0.13%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv2/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m/m.0/cv2/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m/m.0/Add,Add,409600,0.01%,819200,0.71%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/cv3/conv/Conv,Conv,53248000,1.17%,1646720,1.43%,4160,0.06%,1x64x80x80,1x64x80x80
/model.2/cv3/act/Sigmoid,Sigmoid,26214400,0.58%,1638400,1.42%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/cv3/act/Mul,Mul,819200,0.02%,1638400,1.42%,0,0.00%,1x64x80x80,1x64x80x80
/model.3/conv/Conv,Conv,236339200,5.19%,966912,0.84%,73856,1.02%,1x64x80x80,1x128x40x40
/model.3/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.3/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/cv1/conv/Conv,Conv,26419200,0.58%,426112,0.37%,8256,0.11%,1x128x40x40,1x64x40x40
/model.4/cv2/conv/Conv,Conv,26419200,0.58%,426112,0.37%,8256,0.11%,1x128x40x40,1x64x40x40
/model.4/cv1/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/cv2/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/cv1/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/cv2/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv1/conv/Conv,Conv,13312000,0.29%,417920,0.36%,4160,0.06%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv1/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv1/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv2/conv/Conv,Conv,118169600,2.60%,483456,0.42%,36928,0.51%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv2/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.0/cv2/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.0/Add,Add,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv1/conv/Conv,Conv,13312000,0.29%,417920,0.36%,4160,0.06%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv1/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv1/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv2/conv/Conv,Conv,118169600,2.60%,483456,0.42%,36928,0.51%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv2/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.1/cv2/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m/m.1/Add,Add,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/cv3/conv/Conv,Conv,52838400,1.16%,852224,0.74%,16512,0.23%,1x128x40x40,1x128x40x40
/model.4/cv3/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/cv3/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.5/conv/Conv,Conv,236134400,5.19%,999936,0.87%,295168,4.07%,1x128x40x40,1x256x20x20
/model.5/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.5/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/cv1/conv/Conv,Conv,26316800,0.58%,270592,0.23%,32896,0.45%,1x256x20x20,1x128x20x20
/model.6/cv2/conv/Conv,Conv,26316800,0.58%,270592,0.23%,32896,0.45%,1x256x20x20,1x128x20x20
/model.6/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv1/conv/Conv,Conv,13209600,0.29%,237824,0.21%,16512,0.23%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv2/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.0/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.0/Add,Add,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv1/conv/Conv,Conv,13209600,0.29%,237824,0.21%,16512,0.23%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv2/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.1/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.1/Add,Add,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv1/conv/Conv,Conv,13209600,0.29%,237824,0.21%,16512,0.23%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv2/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.2/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m/m.2/Add,Add,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv3/conv/Conv,Conv,52633600,1.16%,541184,0.47%,65792,0.91%,1x256x20x20,1x256x20x20
/model.6/cv3/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/cv3/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.7/conv/Conv,Conv,236032000,5.19%,2565120,2.23%,1180160,16.28%,1x256x20x20,1x512x10x10
/model.7/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.7/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.8/cv1/conv/Conv,Conv,26265600,0.58%,365056,0.32%,131328,1.81%,1x512x10x10,1x256x10x10
/model.8/cv2/conv/Conv,Conv,26265600,0.58%,365056,0.32%,131328,1.81%,1x512x10x10,1x256x10x10
/model.8/cv1/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv2/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv1/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv2/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv1/conv/Conv,Conv,13158400,0.29%,233984,0.20%,65792,0.91%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv1/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv1/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv2/conv/Conv,Conv,118016000,2.59%,1282560,1.11%,590080,8.14%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv2/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/m/m.0/cv2/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/m/m.0/Add,Add,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv3/conv/Conv,Conv,52531200,1.15%,730112,0.63%,262656,3.62%,1x512x10x10,1x512x10x10
/model.8/cv3/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.8/cv3/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.9/cv1/conv/Conv,Conv,26265600,0.58%,365056,0.32%,131328,1.81%,1x512x10x10,1x256x10x10
/model.9/cv1/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/cv1/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/m/MaxPool,MaxPool,1280000,0.03%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/m_1/MaxPool,MaxPool,1280000,0.03%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/m_2/MaxPool,MaxPool,1280000,0.03%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/cv2/conv/Conv,Conv,104960000,2.31%,1254400,1.09%,524800,7.24%,1x1024x10x10,1x512x10x10
/model.9/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.9/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x512x10x10,1x512x10x10
/model.10/conv/Conv,Conv,26265600,0.58%,365056,0.32%,131328,1.81%,1x512x10x10,1x256x10x10
/model.10/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.10/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.11/Resize,Resize,0,0.00%,409616,0.36%,4,0.00%,1x256x10x10,1x256x20x20
/model.13/cv1/conv/Conv,Conv,52531200,1.15%,336128,0.29%,65664,0.91%,1x512x20x20,1x128x20x20
/model.13/cv2/conv/Conv,Conv,52531200,1.15%,336128,0.29%,65664,0.91%,1x512x20x20,1x128x20x20
/model.13/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv1/conv/Conv,Conv,13209600,0.29%,237824,0.21%,16512,0.23%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv2/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/m/m.0/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/cv3/conv/Conv,Conv,52633600,1.16%,541184,0.47%,65792,0.91%,1x256x20x20,1x256x20x20
/model.13/cv3/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.13/cv3/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.14/conv/Conv,Conv,26316800,0.58%,270592,0.23%,32896,0.45%,1x256x20x20,1x128x20x20
/model.14/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.14/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.15/Resize,Resize,0,0.00%,819200,0.71%,0,0.00%,1x128x20x20,1x128x40x40
/model.17/cv1/conv/Conv,Conv,52633600,1.16%,442496,0.38%,16448,0.23%,1x256x40x40,1x64x40x40
/model.17/cv2/conv/Conv,Conv,52633600,1.16%,442496,0.38%,16448,0.23%,1x256x40x40,1x64x40x40
/model.17/cv1/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/cv2/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/cv1/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/cv2/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv1/conv/Conv,Conv,13312000,0.29%,417920,0.36%,4160,0.06%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv1/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv1/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv2/conv/Conv,Conv,118169600,2.60%,483456,0.42%,36928,0.51%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv2/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/m/m.0/cv2/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/cv3/conv/Conv,Conv,52838400,1.16%,852224,0.74%,16512,0.23%,1x128x40x40,1x128x40x40
/model.17/cv3/act/Sigmoid,Sigmoid,13107200,0.29%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.17/cv3/act/Mul,Mul,409600,0.01%,819200,0.71%,0,0.00%,1x128x40x40,1x128x40x40
/model.18/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x40x40,1x128x20x20
/model.24/m.0/Conv,Conv,105264000,2.31%,1697790,1.47%,32895,0.45%,1x128x40x40,1x255x40x40
/model.18/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.18/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.24/Transpose,Transpose,0,0.00%,1632000,1.42%,0,0.00%,1x3x85x40x40,1x3x40x40x85
/model.24/Sigmoid,Sigmoid,26112000,0.57%,1632000,1.42%,0,0.00%,1x3x40x40x85,1x3x40x40x85
/model.20/cv1/conv/Conv,Conv,26316800,0.58%,270592,0.23%,32896,0.45%,1x256x20x20,1x128x20x20
/model.20/cv2/conv/Conv,Conv,26316800,0.58%,270592,0.23%,32896,0.45%,1x256x20x20,1x128x20x20
/model.24/Split,Split,0,0.00%,1632024,1.42%,3,0.00%,1x3x40x40x85,1x3x40x40x2
/model.20/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.24/Mul,Mul,19200,0.00%,38400,0.03%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.24/Mul_2,Mul,19200,0.00%,38400,0.03%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.20/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.24/Add,Add,19200,0.00%,57600,0.05%,9600,0.13%,1x3x40x40x2,1x3x40x40x2
/model.24/Pow,Pow,614400,0.01%,38400,0.03%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.20/m/m.0/cv1/conv/Conv,Conv,13209600,0.29%,237824,0.21%,16512,0.23%,1x128x20x20,1x128x20x20
/model.24/Mul_1,Mul,19200,0.00%,38400,0.03%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.24/Mul_3,Mul,19200,0.00%,57600,0.05%,9600,0.13%,1x3x40x40x2,1x3x40x40x2
/model.20/m/m.0/cv1/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/m/m.0/cv1/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/m/m.0/cv2/conv/Conv,Conv,118067200,2.59%,499968,0.43%,147584,2.04%,1x128x20x20,1x128x20x20
/model.20/m/m.0/cv2/act/Sigmoid,Sigmoid,3276800,0.07%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/m/m.0/cv2/act/Mul,Mul,102400,0.00%,204800,0.18%,0,0.00%,1x128x20x20,1x128x20x20
/model.20/cv3/conv/Conv,Conv,52633600,1.16%,541184,0.47%,65792,0.91%,1x256x20x20,1x256x20x20
/model.20/cv3/act/Sigmoid,Sigmoid,6553600,0.14%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.20/cv3/act/Mul,Mul,204800,0.00%,409600,0.36%,0,0.00%,1x256x20x20,1x256x20x20
/model.21/conv/Conv,Conv,118016000,2.59%,1282560,1.11%,590080,8.14%,1x256x20x20,1x256x10x10
/model.24/m.1/Conv,Conv,52428000,1.15%,539070,0.47%,65535,0.90%,1x256x20x20,1x255x20x20
/model.21/act/Sigmoid,Sigmoid,1638400,0.04%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.21/act/Mul,Mul,51200,0.00%,102400,0.09%,0,0.00%,1x256x10x10,1x256x10x10
/model.24/Transpose_1,Transpose,0,0.00%,408000,0.35%,0,0.00%,1x3x85x20x20,1x3x20x20x85
