Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,68812800,0.33%,4917888,2.02%,1344,0.01%,1x3x320x320,1x48x160x160
/model.0/act/Sigmoid,Sigmoid,78643200,0.38%,4915200,2.02%,0,0.00%,1x48x160x160,1x48x160x160
/model.0/act/Mul,Mul,2457600,0.01%,4915200,2.02%,0,0.00%,1x48x160x160,1x48x160x160
/model.1/conv/Conv,Conv,532070400,2.59%,2540736,1.05%,41568,0.16%,1x48x160x160,1x96x80x80
/model.1/act/Sigmoid,Sigmoid,39321600,0.19%,2457600,1.01%,0,0.00%,1x96x80x80,1x96x80x80
/model.1/act/Mul,Mul,1228800,0.01%,2457600,1.01%,0,0.00%,1x96x80x80,1x96x80x80
/model.2/cv1/conv/Conv,Conv,119193600,0.58%,2476224,1.02%,9312,0.04%,1x96x80x80,1x96x80x80
/model.2/cv1/act/Sigmoid,Sigmoid,39321600,0.19%,2457600,1.01%,0,0.00%,1x96x80x80,1x96x80x80
/model.2/cv1/act/Mul,Mul,1228800,0.01%,2457600,1.01%,0,0.00%,1x96x80x80,1x96x80x80
/model.2/Split,Split,0,0.00%,2457616,1.01%,2,0.00%,1x96x80x80,1x48x80x80
/model.2/m.0/cv1/conv/Conv,Conv,266035200,1.29%,1270368,0.52%,20784,0.08%,1x48x80x80,1x48x80x80
/model.2/m.0/cv1/act/Sigmoid,Sigmoid,19660800,0.10%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.0/cv1/act/Mul,Mul,614400,0.00%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.0/cv2/conv/Conv,Conv,266035200,1.29%,1270368,0.52%,20784,0.08%,1x48x80x80,1x48x80x80
/model.2/m.0/cv2/act/Sigmoid,Sigmoid,19660800,0.10%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.0/cv2/act/Mul,Mul,614400,0.00%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.0/Add,Add,614400,0.00%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.1/cv1/conv/Conv,Conv,266035200,1.29%,1270368,0.52%,20784,0.08%,1x48x80x80,1x48x80x80
/model.2/m.1/cv1/act/Sigmoid,Sigmoid,19660800,0.10%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
/model.2/m.1/cv1/act/Mul,Mul,614400,0.00%,1228800,0.51%,0,0.00%,1x48x80x80,1x48x80x80
