Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,91750400,0.94%,6554496,2.56%,448,0.01%,1x3x640x640,1x16x320x320
/model.0/act/Sigmoid,Sigmoid,104857600,1.07%,6553600,2.56%,0,0.00%,1x16x320x320,1x16x320x320
/model.0/act/Mul,Mul,3276800,0.03%,6553600,2.56%,0,0.00%,1x16x320x320,1x16x320x320
/model.1/conv/Conv,Conv,237568000,2.43%,3286080,1.28%,4640,0.15%,1x16x320x320,1x32x160x160
/model.1/act/Sigmoid,Sigmoid,52428800,0.54%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.1/act/Mul,Mul,1638400,0.02%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/cv1/conv/Conv,Conv,54067200,0.55%,3278912,1.28%,1056,0.03%,1x32x160x160,1x32x160x160
/model.2/cv1/act/Sigmoid,Sigmoid,52428800,0.54%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/cv1/act/Mul,Mul,1638400,0.02%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/Split,Split,0,0.00%,3276816,1.28%,2,0.00%,1x32x160x160,1x16x160x160
/model.2/m.0/cv1/conv/Conv,Conv,118784000,1.21%,1643040,0.64%,2320,0.07%,1x16x160x160,1x16x160x160
/model.2/m.0/cv1/act/Sigmoid,Sigmoid,26214400,0.27%,1638400,0.64%,0,0.00%,1x16x160x160,1x16x160x160
/model.2/m.0/cv1/act/Mul,Mul,819200,0.01%,1638400,0.64%,0,0.00%,1x16x160x160,1x16x160x160
/model.2/m.0/cv2/conv/Conv,Conv,118784000,1.21%,1643040,0.64%,2320,0.07%,1x16x160x160,1x16x160x160
/model.2/m.0/cv2/act/Sigmoid,Sigmoid,26214400,0.27%,1638400,0.64%,0,0.00%,1x16x160x160,1x16x160x160
/model.2/m.0/cv2/act/Mul,Mul,819200,0.01%,1638400,0.64%,0,0.00%,1x16x160x160,1x16x160x160
/model.2/m.0/Add,Add,819200,0.01%,1638400,0.64%,0,0.00%,1x16x160x160,1x16x160x160
/model.2/cv2/conv/Conv,Conv,80281600,0.82%,3279936,1.28%,1568,0.05%,1x48x160x160,1x32x160x160
/model.2/cv2/act/Sigmoid,Sigmoid,52428800,0.54%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/cv2/act/Mul,Mul,1638400,0.02%,3276800,1.28%,0,0.00%,1x32x160x160,1x32x160x160
/model.3/conv/Conv,Conv,236748800,2.42%,1675392,0.65%,18496,0.58%,1x32x160x160,1x64x80x80
/model.3/act/Sigmoid,Sigmoid,26214400,0.27%,1638400,0.64%,0,0.00%,1x64x80x80,1x64x80x80
/model.3/act/Mul,Mul,819200,0.01%,1638400,0.64%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/cv1/conv/Conv,Conv,53248000,0.54%,1646720,0.64%,4160,0.13%,1x64x80x80,1x64x80x80
/model.4/cv1/act/Sigmoid,Sigmoid,26214400,0.27%,1638400,0.64%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/cv1/act/Mul,Mul,819200,0.01%,1638400,0.64%,0,0.00%,1x64x80x80,1x64x80x80
