Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,45875200,0.60%,3278592,2.47%,896,0.01%,1x3x320x320,1x32x160x160
/model.0/act/Sigmoid,Sigmoid,52428800,0.69%,3276800,2.46%,0,0.00%,1x32x160x160,1x32x160x160
/model.0/act/Mul,Mul,1638400,0.02%,3276800,2.46%,0,0.00%,1x32x160x160,1x32x160x160
/model.1/conv/Conv,Conv,236748800,3.11%,1675392,1.26%,18496,0.17%,1x32x160x160,1x64x80x80
/model.1/act/Sigmoid,Sigmoid,26214400,0.34%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.1/act/Mul,Mul,819200,0.01%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/cv1/conv/Conv,Conv,53248000,0.70%,1646720,1.24%,4160,0.04%,1x64x80x80,1x64x80x80
/model.2/cv1/act/Sigmoid,Sigmoid,26214400,0.34%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/cv1/act/Mul,Mul,819200,0.01%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/Split,Split,0,0.00%,1638416,1.23%,2,0.00%,1x64x80x80,1x32x80x80
/model.2/m.0/cv1/conv/Conv,Conv,118374400,1.55%,837696,0.63%,9248,0.08%,1x32x80x80,1x32x80x80
/model.2/m.0/cv1/act/Sigmoid,Sigmoid,13107200,0.17%,819200,0.62%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m.0/cv1/act/Mul,Mul,409600,0.01%,819200,0.62%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m.0/cv2/conv/Conv,Conv,118374400,1.55%,837696,0.63%,9248,0.08%,1x32x80x80,1x32x80x80
/model.2/m.0/cv2/act/Sigmoid,Sigmoid,13107200,0.17%,819200,0.62%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m.0/cv2/act/Mul,Mul,409600,0.01%,819200,0.62%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/m.0/Add,Add,409600,0.01%,819200,0.62%,0,0.00%,1x32x80x80,1x32x80x80
/model.2/cv2/conv/Conv,Conv,79462400,1.04%,1650816,1.24%,6208,0.06%,1x96x80x80,1x64x80x80
/model.2/cv2/act/Sigmoid,Sigmoid,26214400,0.34%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.2/cv2/act/Mul,Mul,819200,0.01%,1638400,1.23%,0,0.00%,1x64x80x80,1x64x80x80
/model.3/conv/Conv,Conv,236339200,3.10%,966912,0.73%,73856,0.66%,1x64x80x80,1x128x40x40
/model.3/act/Sigmoid,Sigmoid,13107200,0.17%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.3/act/Mul,Mul,409600,0.01%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/cv1/conv/Conv,Conv,52838400,0.69%,852224,0.64%,16512,0.15%,1x128x40x40,1x128x40x40
/model.4/cv1/act/Sigmoid,Sigmoid,13107200,0.17%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/cv1/act/Mul,Mul,409600,0.01%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/Split,Split,0,0.00%,819216,0.62%,2,0.00%,1x128x40x40,1x64x40x40
/model.4/m.0/cv1/conv/Conv,Conv,118169600,1.55%,483456,0.36%,36928,0.33%,1x64x40x40,1x64x40x40
/model.4/m.0/cv1/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.0/cv1/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.0/cv2/conv/Conv,Conv,118169600,1.55%,483456,0.36%,36928,0.33%,1x64x40x40,1x64x40x40
/model.4/m.0/cv2/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.0/cv2/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.0/Add,Add,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.1/cv1/conv/Conv,Conv,118169600,1.55%,483456,0.36%,36928,0.33%,1x64x40x40,1x64x40x40
/model.4/m.1/cv1/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.1/cv1/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.1/cv2/conv/Conv,Conv,118169600,1.55%,483456,0.36%,36928,0.33%,1x64x40x40,1x64x40x40
/model.4/m.1/cv2/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.1/cv2/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/m.1/Add,Add,204800,0.00%,409600,0.31%,0,0.00%,1x64x40x40,1x64x40x40
/model.4/cv2/conv/Conv,Conv,105267200,1.38%,884992,0.67%,32896,0.29%,1x256x40x40,1x128x40x40
/model.4/cv2/act/Sigmoid,Sigmoid,13107200,0.17%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.4/cv2/act/Mul,Mul,409600,0.01%,819200,0.62%,0,0.00%,1x128x40x40,1x128x40x40
/model.5/conv/Conv,Conv,236134400,3.10%,999936,0.75%,295168,2.64%,1x128x40x40,1x256x20x20
/model.5/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.5/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/cv1/conv/Conv,Conv,52633600,0.69%,541184,0.41%,65792,0.59%,1x256x20x20,1x256x20x20
/model.6/cv1/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/cv1/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/Split,Split,0,0.00%,409616,0.31%,2,0.00%,1x256x20x20,1x128x20x20
/model.6/m.0/cv1/conv/Conv,Conv,118067200,1.55%,499968,0.38%,147584,1.32%,1x128x20x20,1x128x20x20
/model.6/m.0/cv1/act/Sigmoid,Sigmoid,3276800,0.04%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.0/cv1/act/Mul,Mul,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.0/cv2/conv/Conv,Conv,118067200,1.55%,499968,0.38%,147584,1.32%,1x128x20x20,1x128x20x20
/model.6/m.0/cv2/act/Sigmoid,Sigmoid,3276800,0.04%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.0/cv2/act/Mul,Mul,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.0/Add,Add,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.1/cv1/conv/Conv,Conv,118067200,1.55%,499968,0.38%,147584,1.32%,1x128x20x20,1x128x20x20
/model.6/m.1/cv1/act/Sigmoid,Sigmoid,3276800,0.04%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.1/cv1/act/Mul,Mul,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.1/cv2/conv/Conv,Conv,118067200,1.55%,499968,0.38%,147584,1.32%,1x128x20x20,1x128x20x20
/model.6/m.1/cv2/act/Sigmoid,Sigmoid,3276800,0.04%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.1/cv2/act/Mul,Mul,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/m.1/Add,Add,102400,0.00%,204800,0.15%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv2/conv/Conv,Conv,105062400,1.38%,672256,0.51%,131328,1.18%,1x512x20x20,1x256x20x20
/model.6/cv2/act/Sigmoid,Sigmoid,6553600,0.09%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.6/cv2/act/Mul,Mul,204800,0.00%,409600,0.31%,0,0.00%,1x256x20x20,1x256x20x20
/model.7/conv/Conv,Conv,236032000,3.10%,2565120,1.93%,1180160,10.57%,1x256x20x20,1x512x10x10
