Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.22/cv2.1/cv2.1.1/conv/Conv,Conv,118169600,0.14%,483456,0.06%,36928,0.14%,1x64x40x40,1x64x40x40
/model.22/cv3.1/cv3.1.1/conv/Conv,Conv,1062297600,1.29%,1892736,0.23%,331968,1.28%,1x192x40x40,1x192x40x40
/model.21/cv1/conv/Conv,Conv,442828800,0.54%,2028672,0.25%,553536,2.14%,1x960x20x20,1x576x20x20
/model.22/cv2.1/cv2.1.1/act/Sigmoid,Sigmoid,6553600,0.01%,409600,0.05%,0,0.00%,1x64x40x40,1x64x40x40
/model.22/cv3.1/cv3.1.1/act/Sigmoid,Sigmoid,19660800,0.02%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.21/cv1/act/Sigmoid,Sigmoid,14745600,0.02%,921600,0.11%,0,0.00%,1x576x20x20,1x576x20x20
/model.22/cv2.1/cv2.1.1/act/Mul,Mul,204800,0.00%,409600,0.05%,0,0.00%,1x64x40x40,1x64x40x40
/model.22/cv3.1/cv3.1.1/act/Mul,Mul,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.21/cv1/act/Mul,Mul,460800,0.00%,921600,0.11%,0,0.00%,1x576x20x20,1x576x20x20
/model.22/cv2.1/cv2.1.2/Conv,Conv,13312000,0.02%,417920,0.05%,4160,0.02%,1x64x40x40,1x64x40x40
/model.22/cv3.1/cv3.1.2/Conv,Conv,49408000,0.06%,542880,0.07%,15440,0.06%,1x192x40x40,1x80x40x40
/model.21/Split,Split,0,0.00%,921600,0.11%,0,0.00%,1x576x20x20,1x288x20x20
/model.21/m.0/cv1/conv/Conv,Conv,597427200,0.73%,1954368,0.24%,746784,2.88%,1x288x20x20,1x288x20x20
/model.21/m.0/cv1/act/Sigmoid,Sigmoid,7372800,0.01%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.0/cv1/act/Mul,Mul,230400,0.00%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.0/cv2/conv/Conv,Conv,597427200,0.73%,1954368,0.24%,746784,2.88%,1x288x20x20,1x288x20x20
/model.21/m.0/cv2/act/Sigmoid,Sigmoid,7372800,0.01%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.0/cv2/act/Mul,Mul,230400,0.00%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.1/cv1/conv/Conv,Conv,597427200,0.73%,1954368,0.24%,746784,2.88%,1x288x20x20,1x288x20x20
