Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.6/m/m.1/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.1/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.1/Add,Add,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv1/conv/Conv,Conv,3328000,0.25%,110720,0.18%,4160,0.22%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv1/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv1/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv2/conv/Conv,Conv,29542400,2.18%,176256,0.28%,36928,1.95%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.2/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/m/m.2/Add,Add,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.6/cv3/conv/Conv,Conv,13209600,0.97%,237824,0.38%,16512,0.87%,1x128x20x20,1x128x20x20
/model.6/cv3/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
/model.6/cv3/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
/model.7/conv/Conv,Conv,59033600,4.35%,692736,1.10%,295168,15.60%,1x128x20x20,1x256x10x10
/model.7/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.7/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv1/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.8/cv2/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.8/cv1/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
