Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,183500800,0.60%,13108992,2.82%,896,0.01%,1x3x640x640,1x32x320x320
/model.0/act/Sigmoid,Sigmoid,209715200,0.69%,13107200,2.82%,0,0.00%,1x32x320x320,1x32x320x320
/model.0/act/Mul,Mul,6553600,0.02%,13107200,2.82%,0,0.00%,1x32x320x320,1x32x320x320
/model.1/conv/Conv,Conv,946995200,3.11%,6590592,1.42%,18496,0.17%,1x32x320x320,1x64x160x160
/model.1/act/Sigmoid,Sigmoid,104857600,0.34%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.1/act/Mul,Mul,3276800,0.01%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.2/cv1/conv/Conv,Conv,212992000,0.70%,6561920,1.41%,4160,0.04%,1x64x160x160,1x64x160x160
/model.2/cv1/act/Sigmoid,Sigmoid,104857600,0.34%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.2/cv1/act/Mul,Mul,3276800,0.01%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.2/Split,Split,0,0.00%,6553616,1.41%,2,0.00%,1x64x160x160,1x32x160x160
/model.2/m.0/cv1/conv/Conv,Conv,473497600,1.55%,3295296,0.71%,9248,0.08%,1x32x160x160,1x32x160x160
/model.2/m.0/cv1/act/Sigmoid,Sigmoid,52428800,0.17%,3276800,0.70%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/m.0/cv1/act/Mul,Mul,1638400,0.01%,3276800,0.70%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/m.0/cv2/conv/Conv,Conv,473497600,1.55%,3295296,0.71%,9248,0.08%,1x32x160x160,1x32x160x160
/model.2/m.0/cv2/act/Sigmoid,Sigmoid,52428800,0.17%,3276800,0.70%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/m.0/cv2/act/Mul,Mul,1638400,0.01%,3276800,0.70%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/m.0/Add,Add,1638400,0.01%,3276800,0.70%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/cv2/conv/Conv,Conv,317849600,1.04%,6566016,1.41%,6208,0.06%,1x96x160x160,1x64x160x160
/model.2/cv2/act/Sigmoid,Sigmoid,104857600,0.34%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.2/cv2/act/Mul,Mul,3276800,0.01%,6553600,1.41%,0,0.00%,1x64x160x160,1x64x160x160
/model.3/conv/Conv,Conv,945356800,3.10%,3424512,0.74%,73856,0.66%,1x64x160x160,1x128x80x80
/model.3/act/Sigmoid,Sigmoid,52428800,0.17%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.3/act/Mul,Mul,1638400,0.01%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.4/cv1/conv/Conv,Conv,211353600,0.69%,3309824,0.71%,16512,0.15%,1x128x80x80,1x128x80x80
/model.4/cv1/act/Sigmoid,Sigmoid,52428800,0.17%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.4/cv1/act/Mul,Mul,1638400,0.01%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.4/Split,Split,0,0.00%,3276816,0.70%,2,0.00%,1x128x80x80,1x64x80x80
/model.4/m.0/cv1/conv/Conv,Conv,472678400,1.55%,1712256,0.37%,36928,0.33%,1x64x80x80,1x64x80x80
/model.4/m.0/cv1/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.0/cv1/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.0/cv2/conv/Conv,Conv,472678400,1.55%,1712256,0.37%,36928,0.33%,1x64x80x80,1x64x80x80
/model.4/m.0/cv2/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.0/cv2/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.0/Add,Add,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.1/cv1/conv/Conv,Conv,472678400,1.55%,1712256,0.37%,36928,0.33%,1x64x80x80,1x64x80x80
/model.4/m.1/cv1/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.1/cv1/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.1/cv2/conv/Conv,Conv,472678400,1.55%,1712256,0.37%,36928,0.33%,1x64x80x80,1x64x80x80
/model.4/m.1/cv2/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.1/cv2/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/m.1/Add,Add,819200,0.00%,1638400,0.35%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/cv2/conv/Conv,Conv,421068800,1.38%,3342592,0.72%,32896,0.29%,1x256x80x80,1x128x80x80
/model.4/cv2/act/Sigmoid,Sigmoid,52428800,0.17%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.4/cv2/act/Mul,Mul,1638400,0.01%,3276800,0.70%,0,0.00%,1x128x80x80,1x128x80x80
/model.5/conv/Conv,Conv,944537600,3.10%,2228736,0.48%,295168,2.64%,1x128x80x80,1x256x40x40
/model.5/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x256x40x40,1x256x40x40
/model.5/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x256x40x40,1x256x40x40
/model.6/cv1/conv/Conv,Conv,210534400,0.69%,1769984,0.38%,65792,0.59%,1x256x40x40,1x256x40x40
/model.6/cv1/act/Sigmoid,Sigmoid,26214400,0.09%,1638400,0.35%,0,0.00%,1x256x40x40,1x256x40x40
/model.6/cv1/act/Mul,Mul,819200,0.00%,1638400,0.35%,0,0.00%,1x256x40x40,1x256x40x40
/model.6/Split,Split,0,0.00%,1638416,0.35%,2,0.00%,1x256x40x40,1x128x40x40
/model.6/m.0/cv1/conv/Conv,Conv,472268800,1.55%,1114368,0.24%,147584,1.32%,1x128x40x40,1x128x40x40
/model.6/m.0/cv1/act/Sigmoid,Sigmoid,13107200,0.04%,819200,0.18%,0,0.00%,1x128x40x40,1x128x40x40
/model.6/m.0/cv1/act/Mul,Mul,409600,0.00%,819200,0.18%,0,0.00%,1x128x40x40,1x128x40x40
/model.6/m.0/cv2/conv/Conv,Conv,472268800,1.55%,1114368,0.24%,147584,1.32%,1x128x40x40,1x128x40x40
/model.6/m.0/cv2/act/Sigmoid,Sigmoid,13107200,0.04%,819200,0.18%,0,0.00%,1x128x40x40,1x128x40x40
